model,norm_mode,scaler,weighted,MAE,RMSE,MASE,exp_id,data_group_id,scaling_level,norm_type,norm_affine
LightGBMModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.209,0.2624,0.4911,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
LightGBMModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2093,0.2621,0.4917,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
LightGBMModel,none,PowerTransformer(),None,0.2079,0.2604,0.4884,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
LightGBMModel,none,PowerTransformer(),std,0.2079,0.2604,0.4884,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
LightGBMModel,none,PowerTransformer(),None,0.2115,0.2636,0.497,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
LightGBMModel,none,QuantileTransformer(output_distribution='normal'),None,0.211,0.2636,0.4958,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
LightGBMModel,none,QuantileTransformer(output_distribution='normal'),std,0.211,0.2636,0.4958,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
LightGBMModel,none,QuantileTransformer(output_distribution='normal'),None,0.2227,0.2774,0.5234,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
LightGBMModel,none,LogTransformer(),None,0.1831,0.2352,0.5019,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
LightGBMModel,none,LogTransformer(),std,0.1831,0.2352,0.5019,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
LightGBMModel,none,LogTransformer(),None,0.1831,0.2352,0.5019,"gen_cancel_shape_ar_LGBM_n_ts_[5, 5]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,None,None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,None,None,False
NaiveModel,none,StandardScaler(),None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.4258,0.5325,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.4258,0.5324,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.4258,0.5324,0.985,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.4257,0.5322,0.9849,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.2703,0.3951,0.9795,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.2703,0.3951,0.9795,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.2703,0.3951,0.9795,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 2, 2]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,None,None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,None,None,False
NaiveModel,none,StandardScaler(),None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.4451,0.556,0.9884,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.445,0.5558,0.9882,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.445,0.5558,0.9882,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.445,0.5558,0.9883,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.2579,0.3902,0.9695,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.2579,0.3902,0.9695,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.2579,0.3902,0.9695,"gen_cancel_shape_ar_Naive_n_ts_[1, 1, 4, 4]_am_[10, 1, 10, 1]_of_[10, 10, 1, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,None,None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,None,None,False
NaiveModel,none,StandardScaler(),None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.2875,0.3575,0.9969,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.2874,0.3573,0.9967,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.2874,0.3573,0.9967,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.2874,0.3572,0.9966,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.2399,0.3172,0.994,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.2399,0.3172,0.994,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.2399,0.3172,0.994,"gen_cancel_shape_ar_Naive_n_ts_[1, 10]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,None,None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,None,None,False
NaiveModel,none,StandardScaler(),None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.3565,0.4411,0.989,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.3564,0.4409,0.9889,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.3564,0.4409,0.9889,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.3565,0.4409,0.9889,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.3031,0.3947,0.9823,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.3031,0.3947,0.9823,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.3031,0.3947,0.9823,"gen_cancel_shape_ar_Naive_n_ts_[1, 2]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,None,None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,None,None,False
NaiveModel,none,StandardScaler(),None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),std,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,StandardScaler(),None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,MinMaxScaler(),None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),std,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,MinMaxScaler(),None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",std,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,"RobustScaler(quantile_range=(5, 95))",None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,PowerTransformer(),None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),std,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,PowerTransformer(),None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.6048,0.7548,1.0055,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),std,0.6048,0.7548,1.0055,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,QuantileTransformer(output_distribution='normal'),None,0.605,0.7552,1.0059,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,LogTransformer(),None,0.5194,0.6759,1.0036,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),std,0.5194,0.6759,1.0036,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_time_series,None,False
NaiveModel,none,LogTransformer(),None,0.5194,0.6759,1.0036,"gen_cancel_shape_ar_Naive_n_ts_[10, 1]_am_[10, 1]_of_[10, 1]_gr_None_None",SEASH,per_dataset,None,False
NaiveModel,none,None,None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,None,None,False
NaiveModel,,StandardScaler(),None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_time_series,None,False
NaiveModel,,StandardScaler(),None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_dataset,None,False
NaiveModel,,MinMaxScaler(),None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_time_series,None,False
NaiveModel,,MinMaxScaler(),None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_dataset,None,False
NaiveModel,,"RobustScaler(quantile_range=(5, 95))",None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_time_series,None,False
NaiveModel,,"RobustScaler(quantile_range=(5, 95))",None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_dataset,None,False
NaiveModel,,PowerTransformer(),None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_time_series,None,False
NaiveModel,,PowerTransformer(),None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_dataset,None,False
NaiveModel,,QuantileTransformer(output_distribution='normal'),None,0.1392,0.1749,0.9845,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_time_series,None,False
NaiveModel,,QuantileTransformer(output_distribution='normal'),None,0.1392,0.175,0.985,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_dataset,None,False
NaiveModel,,LogTransformer(),None,0.1261,0.1644,0.9881,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_time_series,None,False
NaiveModel,,LogTransformer(),None,0.1261,0.1644,0.9881,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 1, 10, 1]_gr_None_None_",SEASH,per_dataset,None,False
NaiveModel,none,None,None,0.1392,0.175,0.9869,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 10, 1, 1]_gr_None_None_",SEASH,None,None,False
NaiveModel,,StandardScaler(),None,0.1392,0.175,0.9869,"gen_cancel_shape_ar_Naive_n_ts_[2, 2, 2, 2]_am_[1, 1, 1, 1]_of_[10, 10, 1, 1]_gr_None_None_",SEASH,per_time_series,None,False
